Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F,state_id,state_name
Capps Glacier,Exists,240.648,,61.444513,-152.211294,2015-07-01,52.96,AK,Alaska
Ferebee Glacier,Exists,37.547,,59.529492,-135.649718,2015-07-01,52.96,AK,Alaska
Tokositna Glacier,Exists,204.433,,62.955051,-151.052325,2015-07-01,52.96,AK,Alaska
Colony Glacier,Exists,219.564,,61.266455,-148.503711,2015-07-01,52.96,AK,Alaska
Topeka Glacier,Exists,7.06401,,58.922036,-137.142282,2015-07-01,52.96,AK,Alaska
Crater Glacier,Exists,9.85488,,61.301417,-152.257555,2015-07-01,52.96,AK,Alaska
Gilkey Glacier,Exists,0.140534,,58.871941,-134.276747,2015-07-01,52.96,AK,Alaska
Gilkey Glacier,Exists,0.140534,,58.871941,-134.276747,2015-07-01,52.96,WI,Wisconsin
Chigmuit South Glacier,Exists,71.0488,,60.226765,-153.503057,2015-07-01,52.96,AK,Alaska
Portlock Glacier,Exists,35.1809,,59.631083,-150.891367,2015-07-01,52.96,AK,Alaska
Blackstone Glacier,Exists,30.587,,60.643664,-148.703709,2015-07-01,52.96,CA,California
Blackstone Glacier,Exists,30.587,,60.643664,-148.703709,2015-07-01,52.96,AK,Alaska
Toboggan Glacier,Exists,1.71506,,61.035017,-148.272352,2015-07-01,52.96,CA,California
Toboggan Glacier,Exists,1.71506,,61.035017,-148.272352,2015-07-01,52.96,AK,Alaska
Klooch Glacier,Exists,7.16709,,58.615393,-137.281336,2015-07-01,52.96,AK,Alaska
Northwestern Glacier,Exists,50.2986,,59.890427,-150.032648,2015-07-01,52.96,AK,Alaska
Guyot Glacier,Exists,283.651,,60.257364,-141.571982,2015-07-01,52.96,AK,Alaska
Revelation Glacier,Exists,35.3838,,61.719913,-154.207098,2015-07-01,52.96,AK,Alaska
Toklat1,Exists,6.42207,,63.434762,-149.658026,2015-07-01,52.96,AK,Alaska
Toklat1,Exists,6.42207,,63.434762,-149.658026,2015-07-01,52.96,KS,Kansas
Morse Glacier,Exists,40.8343,,59.201926,-136.535196,2015-07-01,52.96,AK,Alaska
Gillam Glacier,Exists,90.905,,63.640575,-146.96712,2015-07-01,52.96,AK,Alaska
Toklat3,Exists,9.49622,,63.343562,-150.114768,2015-07-01,52.96,AK,Alaska
Robertson Glacier,Exists,56.897,,63.215527,-144.595164,2015-07-01,52.96,OK,Oklahoma
Robertson Glacier,Exists,56.897,,63.215527,-144.595164,2015-07-01,52.96,AK,Alaska
Skilak Glacier,Exists,171.454,,60.282108,-150.047733,2015-07-01,52.96,AK,Alaska
College Glacier,Exists,4.24642,,63.27542,-145.344332,2015-07-01,52.96,AK,Alaska
Baby Glacier,Exists,0.54067,,61.165761,-147.59306,2015-07-01,52.96,AK,Alaska
McCallum Glacier,Exists,0.812216,,63.308961,-145.615024,2015-07-01,52.96,AK,Alaska
Chamberlain Glacier,Exists,81.4389,,59.436592,-138.599086,2015-07-01,52.96,AK,Alaska
Black Rapids Glacier,Exists,234.583,,63.380604,-146.400617,2015-07-01,52.96,AK,Alaska
Kachemak Glacier,Exists,20.7549,,59.723496,-150.525265,2015-07-01,52.96,AK,Alaska
Indian Glacier,Exists,18.1988,,60.127851,-150.213626,2015-07-01,52.96,AK,Alaska
Susitna Glacier,Exists,209.629,,63.619152,-146.811819,2015-07-01,52.96,AK,Alaska
Foraker Glacier,Exists,57.7896,,63.04359,-151.377706,2015-07-01,52.96,AK,Alaska
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,AK,Alaska
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,AL,Alabama
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,NC,North Carolina
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,NM,New Mexico
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,IL,Illinois
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,MD,Maryland
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,SC,South Carolina
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,2015-07-01,52.96,NE,Nebraska
Bettles Glacier,Exists,2.88596,,60.933107,-148.42687,2015-07-01,52.96,CA,California
Bettles Glacier,Exists,2.88596,,60.933107,-148.42687,2015-07-01,52.96,AK,Alaska
Hayes Glacier,Exists,52.2158,,63.716856,-146.575158,2015-07-01,52.96,AK,Alaska
Addison Glacier,Exists,1.22506,,59.931708,-149.783404,2015-07-01,52.96,AK,Alaska
Fourpeaked Glacier,Exists,79.5037,,58.857489,-153.526017,2015-07-01,52.96,AK,Alaska
South Twin Glacier,Exists,28.5456,,61.490407,-152.521766,2015-07-01,52.96,AK,Alaska
Klutina Glacier,Exists,32.5596,,61.385711,-146.251053,2015-07-01,52.96,AK,Alaska
Klutina Glacier,Exists,32.5596,,61.385711,-146.251053,2015-07-01,52.96,CO,Colorado
Icicle Glacier,Exists,2.59616,,61.207624,-149.09968,2015-07-01,52.96,AK,Alaska
Icicle Glacier,Exists,2.59616,,61.207624,-149.09968,2015-07-01,52.96,KY,Kentucky
Corbin Glacier,Exists,4.12153,,61.104068,-145.983538,2015-07-01,52.96,AK,Alaska
Corbin Glacier,Exists,4.12153,,61.104068,-145.983538,2015-07-01,52.96,CO,Colorado
Dogshead Glacier,Exists,5.02834,,61.362089,-152.011444,2015-07-01,52.96,AK,Alaska
Double Glacier,Exists,3.06296,,60.074674,-152.975287,2015-07-01,52.96,AK,Alaska
Knik Glacier,Exists,435.571,,61.319823,-148.280734,2015-07-01,52.96,AK,Alaska
Matanuska Glacier,Exists,308.689,,61.589221,-147.743355,2015-07-01,52.96,AK,Alaska
Bertha Glacier,Exists,16.2694,,59.163764,-135.790233,2015-07-01,52.96,AK,Alaska
Gannett Glacier,Exists,23.9443,,61.297317,-148.320829,2015-07-01,52.96,AK,Alaska
Lateral Glacier,Exists,25.1886,,60.04285,-152.979823,2015-07-01,52.96,AK,Alaska
Straightaway Glacier,Exists,44.7342,,63.101927,-151.237354,2015-07-01,52.96,AK,Alaska
Harpoon Glacier,Exists,4.46674,,56.215297,-159.267215,2015-07-01,52.96,MO,Missouri
Harpoon Glacier,Exists,4.46674,,56.215297,-159.267215,2015-07-01,52.96,MD,Maryland
Harpoon Glacier,Exists,4.46674,,56.215297,-159.267215,2015-07-01,52.96,AR,Arkansas
Harpoon Glacier,Exists,4.46674,,56.215297,-159.267215,2015-07-01,52.96,KY,Kentucky
Harpoon Glacier,Exists,4.46674,,56.215297,-159.267215,2015-07-01,52.96,AK,Alaska
Baldwin Glacier,Exists,3.26397,,58.902806,-136.371765,2015-07-01,52.96,AK,Alaska
Tonsina Glacier,Exists,41.9344,,61.30886,-145.760261,2015-07-01,52.96,AK,Alaska
Tonsina Glacier,Exists,41.9344,,61.30886,-145.760261,2015-07-01,52.96,CO,Colorado
Trimble Glacier,Exists,209.775,,61.590008,-152.178862,2015-07-01,52.96,AK,Alaska
Flute Glacier,Exists,1.58534,,61.153458,-149.285338,2015-07-01,52.96,AK,Alaska
Flute Glacier,Exists,1.58534,,61.153458,-149.285338,2015-07-01,52.96,KY,Kentucky
Twentyseven Mile Glacier,Exists,1.33457,,61.158033,-145.780121,2015-07-01,52.96,AK,Alaska
Twentyseven Mile Glacier,Exists,1.33457,,61.158033,-145.780121,2015-07-01,52.96,CO,Colorado
Mint Glacier,Exists,0.780586,,61.879101,-149.056963,2015-07-01,52.96,AK,Alaska
Takhin Glacier,Exists,16.5126,,59.234296,-136.183322,2015-07-01,52.96,AK,Alaska
Raven Glacier,Exists,3.40748,,61.066802,-149.058866,2015-07-01,52.96,AK,Alaska
Raven Glacier,Exists,3.40748,,61.066802,-149.058866,2015-07-01,52.96,KY,Kentucky
Thiel Glacier,Exists,26.0936,,58.686919,-134.715436,2015-07-01,52.96,AK,Alaska
Thiel Glacier,Exists,26.0936,,58.686919,-134.715436,2015-07-01,52.96,WI,Wisconsin
Canwell Glacier,Exists,59.6012,,63.357645,-145.364787,2015-07-01,52.96,AK,Alaska
Byron Glacier,Exists,1.5459,,60.736993,-148.857549,2015-07-01,52.96,CA,California
Byron Glacier,Exists,1.5459,,60.736993,-148.857549,2015-07-01,52.96,AK,Alaska
Chickaloon Glacier,Exists,24.7346,,62.114185,-148.383493,2015-07-01,52.96,AK,Alaska
Burroughs Glacier,Exists,2.88399,,58.985859,-136.293081,2015-07-01,52.96,AK,Alaska
Keystone Glacier,Exists,13.4704,,61.155744,-146.007043,2015-07-01,52.96,AK,Alaska
Keystone Glacier,Exists,13.4704,,61.155744,-146.007043,2015-07-01,52.96,CO,Colorado
Cantwell Glacier,Exists,4.14206,,63.456573,-149.423417,2015-07-01,52.96,AK,Alaska
Yahtse Glacier,Exists,1019.1,,60.407505,-141.484702,2015-07-01,52.96,AK,Alaska
Lake George Glacier,Exists,91.8349,,60.985783,-148.640782,2015-07-01,52.96,CA,California
Lake George Glacier,Exists,91.8349,,60.985783,-148.640782,2015-07-01,52.96,AK,Alaska
Metal Creek Glacier,Exists,3.11699,,61.638837,-148.314071,2015-07-01,52.96,AK,Alaska
Girdled Glacier,Exists,4.75179,,58.956909,-135.715229,2015-07-01,52.96,AK,Alaska
Girdled Glacier,Exists,4.75179,,58.956909,-135.715229,2015-07-01,52.96,OR,Oregon
Spur Glacier,Exists,23.0599,,63.417293,-145.135272,2015-07-01,52.96,AK,Alaska
Saint Vrain Glaciers,Exists,0.030615,,40.15224,-105.652381,2016-04-01,43.09,CO,Colorado
Taylor Glacier CO,Exists,0.024512,,40.269369,-105.677532,2016-04-01,43.09,CO,Colorado
The Dove CO,Exists,0.011817,,40.258102,-105.618036,2016-04-01,43.09,CO,Colorado
Mills Glacier,Exists,0.03093,,40.255631,-105.611699,2016-04-01,43.09,CO,Colorado
Tyndall Glacier,Exists,0.055353,,40.304345,-105.688834,2016-04-01,43.09,CO,Colorado
Sprague Glacier,Exists,0.037689,,40.342345,-105.734204,2016-04-01,43.09,CO,Colorado
Rowe Glacier CO,Exists,0.053317,,40.487871,-105.647868,2016-04-01,43.09,CO,Colorado
Moomaw Glacier,Exists,0.061695,,40.210038,-105.668483,2016-04-01,43.09,CO,Colorado
Muth Glacier,Exists,1.11753,,61.110922,-147.656351,2010-06-01,48.27,AK,Alaska
Talkeetna Glacier,Exists,25.4109,,62.103174,-148.500765,2010-06-01,48.27,AK,Alaska
Explorer Glacier,Exists,1.05513,,60.768386,-148.914703,2010-06-01,48.27,CA,California
Explorer Glacier,Exists,1.05513,,60.768386,-148.914703,2010-06-01,48.27,AK,Alaska
Harris Glacier,Exists,205.729,,60.215768,-149.812042,2010-06-01,48.27,AK,Alaska
Dixon Glacier,Exists,41.7726,,59.681648,-150.80334,2010-06-01,48.27,AK,Alaska
Petrof Glacier,Exists,41.02,,59.501351,-150.835215,2010-06-01,48.27,AK,Alaska
Bear Glacier,Exists,149.278,,60.117509,-149.748387,2010-06-01,48.27,AK,Alaska
Grewingk Glacier,Exists,71.8511,,59.581422,-150.837155,2010-06-01,48.27,AK,Alaska
Chernof Glacier,Exists,55.6251,,59.89426,-150.405448,2010-06-01,48.27,AK,Alaska
Wosnesenski Glacier,Exists,31.0809,,59.517817,-150.948357,2010-06-01,48.27,AK,Alaska
Tanaina Glacier,Exists,149.989,,61.007698,-152.778724,2010-06-01,48.27,AK,Alaska
Lechner Glacier,Exists,0.637364,,59.941236,-149.624903,2010-06-01,48.27,AK,Alaska
Stephens Glacier,Exists,52.0209,,61.408707,-146.245936,2010-06-01,48.27,AK,Alaska
Stephens Glacier,Exists,52.0209,,61.408707,-146.245936,2010-06-01,48.27,CO,Colorado
Yalik Glacier,Exists,47.8702,,59.605433,-150.806368,2010-06-01,48.27,AK,Alaska
Tired Pup Glacier,Exists,7.57731,,61.496855,-153.917488,2010-06-01,48.27,AK,Alaska
Wedge Glacier,Exists,1.0107,,60.959523,-148.378631,2010-06-01,48.27,CA,California
Wedge Glacier,Exists,1.0107,,60.959523,-148.378631,2010-06-01,48.27,AK,Alaska
Valdez Glacier,Exists,151.903,,61.366584,-146.300888,2010-06-01,48.27,AK,Alaska
Valdez Glacier,Exists,151.903,,61.366584,-146.300888,2010-06-01,48.27,CO,Colorado
Hunter Creek Glacier,Exists,13.0406,,61.310392,-148.663061,2010-06-01,48.27,AK,Alaska
Eklutna Glacier,Exists,28.4836,,61.2106,-148.935718,2010-06-01,48.27,AK,Alaska
Eklutna Glacier,Exists,28.4836,,61.2106,-148.935718,2010-06-01,48.27,KY,Kentucky
McBride Glacier,Exists,118.675,,59.212235,-136.103276,2010-01-01,30.67,AK,Alaska
Yentna Glacier,Exists,392.112,,62.901418,-151.34927,2011-04-01,39.45,AK,Alaska
Casement Glacier,Exists,162.65,,59.157115,-135.871071,2010-01-01,30.67,AK,Alaska
Tatina Glacier,Exists,10.965,,62.404575,-152.772398,2011-04-01,39.45,AK,Alaska
Willard Glacier,Exists,5.44471,,59.200335,-135.868253,2010-01-01,30.67,AK,Alaska
Rainbow Glacier,Exists,4.00402,,59.124176,-135.508168,2010-01-01,30.67,AK,Alaska
Rainbow Glacier,Exists,4.00402,,59.124176,-135.508168,2010-01-01,30.67,OR,Oregon
Scidmore Glacier,Exists,5.10244,,58.792832,-136.718651,2010-01-01,30.67,AK,Alaska
Twin Glacier,Exists,0.865719,,58.896815,-136.412427,2010-01-01,30.67,AK,Alaska
Sea Otter Glacier,Exists,69.2937,,58.966499,-137.651268,2010-01-01,30.67,AK,Alaska
Konamoxt Glacier,Exists,73.5006,,59.371897,-137.613547,2010-01-01,30.67,AK,Alaska
Maynard Glacier,Exists,4.94587,,58.701988,-136.626743,2010-01-01,30.67,AK,Alaska
Toyatte Glacier,Exists,5.27878,,58.925121,-137.129483,2010-01-01,30.67,AK,Alaska
White Glacier,Exists,2.78149,,58.799588,-135.897717,2010-01-01,30.67,AK,Alaska
Cameron Glaciers,Exists,0.017965,,47.825785,-123.31728,2017-10-01,57.51,WA,Washington
Fairchild Glacier,Exists,0.223918,,47.908631,-123.625912,2017-10-01,57.51,WA,Washington
Cameron Glaciers WA,Exists,0.009338,,47.825699,-123.314451,2017-10-01,57.51,WA,Washington
Hoh Glacier,Exists,3.78848,,47.808786,-123.658086,2017-10-01,57.51,WA,Washington
Jeffers Glacier,Exists,0.231687,,47.775613,-123.681638,2017-10-01,57.51,WA,Washington
Humes Glacier,Exists,1.37089,,47.793946,-123.653446,2017-10-01,57.51,WA,Washington
Blue Glacier,Exists,5.06343,,47.826368,-123.690077,2017-10-01,57.51,WA,Washington
Queets Glacier,Exists,0.290608,,47.770136,-123.60246,2017-10-01,57.51,WA,Washington
Hubert Glacier,Exists,0.637485,,47.791394,-123.704683,2017-10-01,57.51,WA,Washington
Lillian Glacier WA,Exists,0.005397,,47.851157,-123.38306,2017-10-01,57.51,WA,Washington
Carrie Glacier,Exists,0.398473,,47.893938,-123.637759,2017-10-01,57.51,WA,Washington
Ice River Glacier,Exists,0.21021,,47.826017,-123.671293,2017-10-01,57.51,WA,Washington
Eel Glacier,Exists,0.813131,,47.73247,-123.343757,2017-10-01,57.51,WA,Washington
Carrie Glacier WA,Exists,0.435818,,47.905071,-123.640431,2017-10-01,57.51,WA,Washington
Riley Creek Glacier,Exists,6.00673,,63.569053,-145.59517,2009-06-01,48.62,AK,Alaska
Trident Glacier,Exists,146.768,,63.741244,-146.413705,2010-05-01,43.83,AK,Alaska
McGinnis Glacier,Exists,15.1527,,63.586836,-146.13298,2010-05-01,43.83,AK,Alaska
South Glacier,Exists,8.32813,,59.46848,-135.05651,2005-11-01,55.53,AK,Alaska
Great Glacier,Exists,123.976,,56.837339,-131.844287,2006-02-01,36.88,AK,Alaska
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,VA,Virginia
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,AK,Alaska
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,IL,Illinois
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,WV,West Virginia
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,IN,Indiana
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,TX,Texas
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,MI,Michigan
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,KY,Kentucky
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,TN,Tennessee
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,PA,Pennsylvania
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,NE,Nebraska
LeConte Glacier,Exists,427.59,,56.84107,-132.35621,2006-04-01,42.9,ND,North Dakota
Martin Glacier,Exists,6.17622,,59.28128,-138.495999,2007-08-01,55.43,AK,Alaska
Mendenhall Glacier,Exists,95.8845,,58.55253,-134.44304,2005-05-01,45.09,AK,Alaska
Mendenhall Glacier,Exists,95.8845,,58.55253,-134.44304,2005-05-01,45.09,WI,Wisconsin
Split Thumb Icefall,Exists,1.98926,,58.40678,-134.2651,2005-11-01,55.53,AK,Alaska
Split Thumb Icefall,Exists,1.98926,,58.40678,-134.2651,2005-11-01,55.53,WI,Wisconsin
Pegmatite Glacier,Exists,0.881541,,63.259585,-145.389011,2009-06-01,48.62,AK,Alaska
Fels Glacier,Exists,21.3777,,63.385488,-145.661777,2009-06-01,48.62,AK,Alaska
Tok Glacier,Exists,4.27424,,63.13373,-144.157053,2009-06-01,48.62,AK,Alaska
Gakona Glacier,Exists,108.706,,63.322029,-145.203481,2009-06-01,48.62,AK,Alaska
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,VA,Virginia
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,AK,Alaska
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,IL,Illinois
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,WV,West Virginia
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,IN,Indiana
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,TX,Texas
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,MI,Michigan
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,KY,Kentucky
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,TN,Tennessee
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,PA,Pennsylvania
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,NE,Nebraska
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,2008-05-01,43.31,ND,North Dakota
South Sawyer Glacier,Exists,528.806,,57.884537,-132.527161,2008-05-01,43.31,AK,Alaska
Russell Glacier,Exists,361.864,,61.592727,-141.622357,2015-07-01,52.96,AK,Alaska
Laughton Glacier,Exists,3.07029,,59.506676,-135.133627,2015-07-01,52.96,AK,Alaska
Vulture Glacier MT,Exists,0.032846,,48.826866,-114.022443,2006-08-01,56.8,MT,Montana
McAllister Glacier,Exists,4.97085,,48.552816,-121.107462,2006-08-01,56.8,WA,Washington
Van Trump Glacier,Exists,0.323787,,46.817379,-121.756457,2006-08-01,56.8,WA,Washington
Van Trump Glacier,Exists,0.323787,,46.817379,-121.756457,2006-08-01,56.8,IA,Iowa
Hayden Glacier,Exists,0.807997,,44.148306,-121.776085,2006-08-01,56.8,OR,Oregon
Palmer Glacier,Exists,1.1253,,45.356078,-121.70133,2006-08-01,56.8,OR,Oregon
Winthrop Glacier,Exists,9.19476,,46.87035,-121.732861,2006-08-01,56.8,WA,Washington
Winthrop Glacier,Exists,9.19476,,46.87035,-121.732861,2006-08-01,56.8,IA,Iowa
Powell Glacier,Exists,0.188361,,37.141426,-118.630201,2006-08-01,56.8,AZ,Arizona
Powell Glacier,Exists,0.188361,,37.141426,-118.630201,2006-08-01,56.8,CA,California
Vista Glacier,Exists,1.22099,,48.132187,-121.125266,2006-08-01,56.8,WA,Washington
South Cascade Glacier,Exists,2.9241,,48.356838,-121.072462,2006-08-01,56.8,WA,Washington
Lower Fremont Glacier,Exists,0.767278,,43.127684,-109.594918,2006-08-01,56.8,WY,Wyoming
Lower Fremont Glacier,Exists,0.767278,,43.127684,-109.594918,2006-08-01,56.8,AZ,Arizona
Ermine Glacier,Exists,1.28228,,48.128427,-121.11492,2006-08-01,56.8,WA,Washington
West Nooksack Glacier,Exists,0.166232,,48.844299,-121.572462,2006-08-01,56.8,WA,Washington
West Lynch,Gone,0.133329,1441756800.0,47.574736,-121.188633,2006-08-01,56.8,WA,Washington
Nohokomeen Glacier,Exists,1.80069,,48.782924,-120.969139,2006-08-01,56.8,WA,Washington
Hadley Glacier,Exists,1.08679,,48.824112,-121.835224,2006-08-01,56.8,WA,Washington
J Glacier,Exists,0.400269,,43.236246,-109.702161,2006-08-01,56.8,WY,Wyoming
J Glacier,Exists,0.400269,,43.236246,-109.702161,2006-08-01,56.8,ID,Idaho
J Glacier,Exists,0.400269,,43.236246,-109.702161,2006-08-01,56.8,IN,Indiana
Harrison Glacier,Exists,0.182171,,48.583975,-113.733115,2006-08-01,56.8,MT,Montana
Sitkum Glacier,Exists,1.23404,,48.112307,-121.126226,2006-08-01,56.8,WA,Washington
Lynch Glacier,Exists,0.878133,,47.569247,-121.188041,2006-08-01,56.8,WA,Washington
Teton Glacier,Exists,0.309074,,43.738361,-110.786955,2006-08-01,56.8,WY,Wyoming
Bastile Glacier,Exists,0.046088,,48.806877,-121.837704,2006-08-01,56.8,WA,Washington
Swiftcurrent Glacier,Exists,0.175234,,48.768861,-113.751633,2006-08-01,56.8,MT,Montana
Sarvant Glaciers,Exists,0.097805,,46.857488,-121.637488,2006-08-01,56.8,WA,Washington
Sarvant Glaciers,Exists,0.097805,,46.857488,-121.637488,2006-08-01,56.8,IA,Iowa
Chaney Glacier,Exists,0.535106,,48.85161,-113.826176,2006-08-01,56.8,MT,Montana
Quest-Alb Glacier,Exists,0.649248,,48.171499,-121.6942,2006-08-01,56.8,WA,Washington
Carter Glaciers,Exists,0.273824,,48.894544,-114.051753,2006-08-01,56.8,MT,Montana
Milk Lake Glacier,Gone,0.223326,747532800.0,48.148149,-121.148716,2006-08-01,56.8,WA,Washington
Foss Glacier WA,Exists,0.905428,,47.56647,-121.209283,2006-08-01,56.8,WA,Washington
Eliot Glacier,Exists,1.71916,,45.388676,-121.666439,2006-08-01,56.8,OR,Oregon
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,2006-08-01,56.8,IL,Illinois
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,2006-08-01,56.8,MS,Mississippi
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,2006-08-01,56.8,PA,Pennsylvania
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,2006-08-01,56.8,TX,Texas
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,2006-08-01,56.8,WA,Washington
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,2006-08-01,56.8,MN,Minnesota
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,IL,Illinois
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,TX,Texas
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,PA,Pennsylvania
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,NY,New York
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,SD,South Dakota
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,MO,Missouri
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,MN,Minnesota
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,NE,Nebraska
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,2006-08-01,56.8,MT,Montana
Sandalee Glacier,Exists,0.254237,,48.414036,-120.796679,2006-08-01,56.8,MA,Massachusetts
Sandalee Glacier,Exists,0.254237,,48.414036,-120.796679,2006-08-01,56.8,MN,Minnesota
Sandalee Glacier,Exists,0.254237,,48.414036,-120.796679,2006-08-01,56.8,IA,Iowa
Sandalee Glacier,Exists,0.254237,,48.414036,-120.796679,2006-08-01,56.8,WA,Washington
Sandalee Glacier,Exists,0.254237,,48.414036,-120.796679,2006-08-01,56.8,AR,Arkansas
Sandalee Glacier,Exists,0.254237,,48.414036,-120.796679,2006-08-01,56.8,NY,New York
Rusk Glacier,Exists,1.1314,,46.204918,-121.478343,2006-08-01,56.8,WA,Washington
Isella Glacier,Exists,0.527169,,48.231411,-120.865492,2006-08-01,56.8,WA,Washington
Sahale Glacier,Exists,0.155464,,48.489183,-121.04037,2006-08-01,56.8,WA,Washington
Dusty Glacier,Exists,1.37596,,48.121473,-121.111855,2006-08-01,56.8,WA,Washington
Middle Teton Glacier,Exists,0.212963,,43.728931,-110.798048,2006-08-01,56.8,WY,Wyoming
The Salamander Glacier,Exists,0.22588,,48.754358,-113.738951,2006-08-01,56.8,MT,Montana
Katsuk Glacier,Exists,0.810261,,48.578448,-120.88363,2006-08-01,56.8,WA,Washington
North Swiftcurrent Glacier,Exists,0.061358,,48.789585,-113.769141,2006-08-01,56.8,MT,Montana
Pyramid Glacier,Exists,0.563499,,46.829883,-121.784992,2006-08-01,56.8,AL,Alabama
Pyramid Glacier,Exists,0.563499,,46.829883,-121.784992,2006-08-01,56.8,WA,Washington
Suiattle Glacier,Exists,2.96311,,48.075646,-121.073337,2006-08-01,56.8,WA,Washington
Milk Creek Glacier,Exists,0.038664,,44.673894,-121.800158,2006-08-01,56.8,OR,Oregon
Mount Fiske Glacier,Exists,0.110994,,37.140897,-118.667717,2006-08-01,56.8,AZ,Arizona
Mount Fiske Glacier,Exists,0.110994,,37.140897,-118.667717,2006-08-01,56.8,CA,California
Isabelle Glacier,Exists,0.116473,,40.063783,-105.641977,2006-08-01,56.8,IA,Iowa
Isabelle Glacier,Exists,0.116473,,40.063783,-105.641977,2006-08-01,56.8,CO,Colorado
Snow Creek Glacier,Gone,0.117731,1441756800.0,47.474121,-120.812281,2006-08-01,56.8,KS,Kansas
Snow Creek Glacier,Gone,0.117731,1441756800.0,47.474121,-120.812281,2006-08-01,56.8,WA,Washington
Snow Creek Glacier,Gone,0.117731,1441756800.0,47.474121,-120.812281,2006-08-01,56.8,IN,Indiana
Whatcom Glacier,Exists,0.370739,,48.864103,-121.367974,2006-08-01,56.8,WA,Washington
Vesper Glacier,Exists,0.244356,,48.016458,-121.516246,2006-08-01,56.8,WA,Washington
Wyeth Glacier,Exists,0.775242,,48.499852,-120.947533,2006-08-01,56.8,WA,Washington
Bend Glacier,Exists,0.811923,,44.091746,-121.690734,2006-08-01,56.8,OR,Oregon
Arikaree Glacier,Exists,0.052556,,40.050409,-105.641977,2006-08-01,56.8,IA,Iowa
Arikaree Glacier,Exists,0.052556,,40.050409,-105.641977,2006-08-01,56.8,CO,Colorado
Camp Kiser,Gone,0.222826,747532800.0,48.806645,-121.720387,2006-08-01,56.8,WA,Washington
The Turtle,Exists,0.105246,,46.82677,-121.756934,2006-08-01,56.8,WA,Washington
