glac_name,lat,lng
Terror Glacier,48.763864999999996,-121.2913805
Teton Glacier,43.739532999999994,-110.79096200000001
Texas Glacier,56.10465,-130.172394
Thayer Glacier OR,44.161944,-121.762986
The Dove CO,40.258234,-105.61814933333333
The Knife Creek Glacier,58.27663,-155.047207
The Knife Creek Glaciers,58.289347,-155.0064
The Salamander Glacier,48.758355,-113.739556
The Triplets,48.4644205,-121.0712825
The Turtle,46.82794833333333,-121.75773333333332
Thiel Glacier,58.687090125,-134.66914475000002
Through Glacier,56.002939,-130.326148
Thumb Glacier,55.982449,-130.232131
Thunder Glacier,48.60543375,-121.319049125
Thunderbird Glacier,48.933855,-114.04073149999999
Tiger Glacier,60.1801182962963,-148.4766487037037
Tigertail Glacier,60.236383052631574,-148.41764731578948
Tiny Glacier WY,43.052963,-109.565044
Tired Pup Glacier,61.5040805,-153.91551299999998
TlikakilaGlacierFork,60.8743525,-153.152284
TlikakilaNorthFork,60.8193675,-153.424409
Toboggan Glacier,61.0160984,-148.28105380000002
Tok Glacier,63.143782,-144.18728
Toklat1,63.44243133333333,-149.66313066666666
Toklat3,63.36521533333333,-150.11791666666667
Tokositna Glacier,62.95380375,-150.94087025
Tommy Glacier,60.98969566666666,-147.88141933333333
Tongue Glacier,60.076782,-153.1881335
Tonsina Glacier,61.29523125,-145.8000035
Topeka Glacier,58.933271500000004,-137.139937
Tourquise Glacier,60.814973499999994,-153.6196
Toutle Glacier,46.206104499999995,-122.2038845
Toyatte Glacier,58.925123,-137.1294935
Trail Glacier,60.56059427500001,-148.942403425
Trident Glacier,63.660245,-146.357398
Trimble Glacier,61.603813,-152.13833
Triple Glaciers,43.8401715,-110.78316966666667
Triumvirate Glacier,61.579537,-152.148742
Truuli Glacier,59.951410714285714,-150.4528797142857
Tsaa Glacier,60.1557465,-141.55921949999998
Tsina Glacier,61.27677766666667,-145.87127733333332
Tsirku Glacier,59.374,-136.57759666666666
Tulsequah Glacier,58.85910066666666,-133.9418071111111
Turner Glacier,60.197592,-139.884338
Tustumena Glacier,60.03980614285714,-150.20543999999998
Tuxedni Glacier,60.1537315,-153.0412235
Twaharpies Glacier,61.381001,-141.959322
Tweedsmuir Glacier,59.85852200000001,-138.298474
Twentymile Glacier,60.93907062745098,-148.65540133333332
Twentyseven Mile Glacier,61.1580305,-145.780098
Twin Glacier,58.895649,-136.413859
Twins Glacier,43.15106333333333,-109.65620799999999
Two Ocean Glacier,48.838513666666664,-114.01931133333333
Tyeen Glacier,58.873107000000005,-137.1663695
Tyndall Glacier,46.00363942857143,-115.82443514285714
Ultramarine Glacier,60.3984865625,-148.367726
Umbrella Glacier,60.015321,-153.10132900000002
Unicorn Glacier WA,46.746692,-121.706146
Unnamed_1,61.05216307692308,-148.73850853846153
Unnamed_2,60.97893071111112,-148.68201928888888
Unnamed_23,60.4906796091954,-148.95078624137932
Unnamed_27,60.45178992307692,-148.87227066666668
Unnamed_30,60.52682230434783,-148.75410469565216
Unnamed_33,60.54873492982456,-148.67583162280704
Unnamed_40,60.29836922222223,-148.8537105
Unnamed_41,60.35484293333333,-148.77299902222222
Unnamed_43,60.391796761904764,-148.7054310952381
Upper Curtis Glacier,48.83189,-121.6114665
Upper Fremont Glacier,43.13361333333334,-109.61039566666666
Valdez Glacier,61.350938000000006,-146.21730033333333
Valerie Glacier,60.329156,-139.64762
Van Cleve Glacier,60.699039272,-144.070742552
Van Trump Glacier,46.820121,-121.76165369565217
Variegated Glacier,60.016149,-139.08445
Vassar Glacier,61.220131300000006,-147.87151125
Vern Ritchie Glacier,59.814088,-138.6006133333333
Vesper Glacier,48.0162505,-121.5162995
Villard Glacier,56.2658177,-132.5520248
Vista Glacier,48.136488,-121.1193025
Vulture Glacier,48.8254155,-114.027289
Vulture Glacier MT,48.8294,-114.02249549999999
WA,48.13866595860806,-121.7173145080586
WEDGE,60.96027,-148.399904
WY,43.53019176726585,-109.77933419583728
Waldo Glacier,44.66304575,-121.79731075
Walsh Glacier,61.079939,-140.272722
Washakie Glacier,42.8100545,-109.2467745
Watkins Glacier,41.3986095,-122.1769425
Watson Glacier,60.18898266666667,-142.145254
Watson Glacier WA,48.6570955,-121.575128
Weasel Collar Glacier,48.8975785,-114.063169
Wedge Glacier,60.9602384,-148.3831304
Wellesley Glacier,61.19812485714286,-147.90225965714288
Wernicke Glacier,60.76502918530351,-143.98892285303512
West Alapah Glacier,68.134897,-150.850036
West Fork Glacier,63.12993514285714,-148.30304999999998
West Glacier,62.28102,-143.850117
West Gulkana Glacier,63.296330499999996,-145.536486
West Lynch,47.573800500000004,-121.18875249999999
West Nooksack Glacier,48.843475,-121.5740055
West Nunatak Glacier,59.761134,-138.94493633333332
West Sulphide,48.819155,-121.62416
West Twin Glacier,58.68453711111111,-133.90652722222222
West Yakutat Glacier,59.662687,-138.851954
Westbrook Glacier,61.1241925,-146.68295975
Whatcom Glacier,48.861793500000005,-121.367154
Wheeler NV,38.986606,-114.306429
White Chuck Glacier,48.06488366666667,-121.112711
White Glacier,51.46935833333333,-127.78989733333333
White River Glacier,54.832413384615386,-134.13109007692307
White Salmon  Glacier,46.191609,-121.495556
White Salmon Glacier,47.509403,-121.56282066666667
White Salmon-Avalanche Glacier WA,46.182431,-121.517483
Whitecrow Glacier,48.921536,-113.835892875
Whitecrow Glacier MT,48.923089,-113.83865
Whiteout Glacier,61.171497,-148.83782200000002
Whitewater Glacier,44.681017,-121.79460125
Whitman Glacier,46.845166272727276,-121.69703427272727
Whitney Glacier,41.41274966666666,-122.21202033333333
Whittier Glacier,60.74921475,-148.68016333333333
Willard Glacier,59.188979,-135.86616600000002
Williams Glacier,61.062332052631575,-147.75914942105263
Willison Glacier,59.1095275625,-134.458576375
Williwakas Glacier,46.807411,-121.70867033333333
Wilson Glacier,46.68469477777778,-121.69097411111112
Windy Glacier,68.553905,-147.406288
Winthrop Glacier,46.87618775,-121.7451465
Wintun Glacier,41.40963625,-122.1837045
Wolf Glacier,45.151463,-109.90850833333333
Wolverine Glacier,60.4024062962963,-148.90284366666668
Woodworth Glacier,60.93117033974359,-145.40668986324786
Worthington Glacier,61.166318000000004,-145.7735695
Wortmanns Glacier,60.8924415,-145.69846266666667
Wosnesenski Glacier,59.506852,-150.95693566666668
Wright Glacier,58.482659,-133.51876
Wyeth Glacier,48.500187249999996,-120.94262450000001
Yahtse Glacier,60.2771925,-141.425926
Yale Glacier,61.3045647002997,-147.4020004035964
Yalik Glacier,59.538354777777776,-150.7947661111111
Yanert Glacier,63.604378999999994,-147.61659350000002
Yawning Glacier,48.448965,-121.03479725
Yentna Glacier,62.9301095,-151.44349075
Zigzag Glacier,45.3667665,-121.706193
