Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F,state_id,state_name
Steller Glacier,Exists,741.556,,60.296987,-143.870037,4/1/2006,42.9,AK,Alaska
Stephens Glacier,Exists,52.0209,,61.408707,-146.245936,6/1/2010,48.27,AK,Alaska
Stephens Glacier,Exists,52.0209,,61.408707,-146.245936,6/1/2010,48.27,CO,Colorado
Stevens Glacier,Gone,0.038644,1599609600,46.814002,-121.70752,8/1/2006,56.8,WA,Washington
Stevens Glacier,Gone,0.038644,1599609600,46.814002,-121.70752,8/1/2006,56.8,IA,Iowa
Stoney Glacier,Exists,3.3212,,61.921877,-152.874113,7/1/2015,52.96,AK,Alaska
Stony Glacier,Exists,8.48246,,61.629342,-153.830644,7/1/2015,52.96,AK,Alaska
Straightaway Glacier,Exists,44.7342,,63.101927,-151.237354,7/1/2015,52.96,AK,Alaska
Stroud Glacier,Exists,0.519982,,43.150511,-109.677425,8/1/2006,56.8,WY,Wyoming
Stroud Glacier,Exists,0.519982,,43.150511,-109.677425,8/1/2006,56.8,AZ,Arizona
Stuart Glacier,Exists,0.143014,,47.479723,-120.89534,8/1/2006,56.8,KS,Kansas
Stuart Glacier,Exists,0.143014,,47.479723,-120.89534,8/1/2006,56.8,WA,Washington
Stuart Glacier,Exists,0.143014,,47.479723,-120.89534,8/1/2006,56.8,IN,Indiana
Stuart West,Gone,0.092528,1662681600,47.483362,-120.907733,8/1/2006,56.8,KS,Kansas
Stuart West,Gone,0.092528,1662681600,47.483362,-120.907733,8/1/2006,56.8,WA,Washington
Stuart West,Gone,0.092528,1662681600,47.483362,-120.907733,8/1/2006,56.8,IN,Indiana
Success Glacier,Exists,0.751104,,46.834692,-121.772576,8/1/2006,56.8,WA,Washington
Success Glacier,Exists,0.751104,,46.834692,-121.772576,8/1/2006,56.8,IA,Iowa
Suiattle Glacier,Exists,2.96311,,48.075646,-121.073337,8/1/2006,56.8,WA,Washington
Sulphide Glacier,Exists,4.01026,,48.816023,-121.62593,8/1/2006,56.8,WA,Washington
Sundance Glacier,Exists,0.644016,,45.102406,-109.659324,8/1/2006,56.8,MT,Montana
Sunrise Glacier,Exists,0.503718,,63.362793,-150.164854,7/1/2015,52.96,AK,Alaska
Sunset Glacier,Exists,7.66414,,63.348037,-150.133849,7/1/2015,52.96,AK,Alaska
Surprise Glacier,Exists,62.8283,,61.038696,-148.453382,12/1/2014,52.53,CA,California
Surprise Glacier,Exists,62.8283,,61.038696,-148.453382,12/1/2014,52.53,AK,Alaska
Susitna Glacier,Exists,209.629,,63.619152,-146.811819,7/1/2015,52.96,AK,Alaska
Swan Glaciers,Exists,0.187344,,47.721684,-113.628782,8/1/2006,56.8,OR,Oregon
Swan Glaciers,Exists,0.187344,,47.721684,-113.628782,8/1/2006,56.8,MT,Montana
Swan Glaciers MT,Exists,0.08925,,47.724457,-113.6364,8/1/2006,56.8,OR,Oregon
Swan Glaciers MT,Exists,0.08925,,47.724457,-113.6364,8/1/2006,56.8,MT,Montana
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,8/1/2006,56.8,IL,Illinois
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,8/1/2006,56.8,MS,Mississippi
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,8/1/2006,56.8,PA,Pennsylvania
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,8/1/2006,56.8,TX,Texas
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,8/1/2006,56.8,WA,Washington
Swift Glacier,Exists,0.327312,,46.188357,-122.183766,8/1/2006,56.8,MN,Minnesota
Swiftcurrent Glacier,Exists,0.175234,,48.768861,-113.751633,8/1/2006,56.8,MT,Montana
Sylvester Glacier,Exists,81.9735,,61.524743,-147.018779,7/1/2015,52.96,AK,Alaska
Tahoma Glacier,Exists,7.68081,,46.825292,-121.834941,8/1/2006,56.8,AL,Alabama
Tahoma Glacier,Exists,7.68081,,46.825292,-121.834941,8/1/2006,56.8,WA,Washington
Takhin Glacier,Exists,16.5126,,59.234296,-136.183322,7/1/2015,52.96,AK,Alaska
Taku Glacier,Exists,521.396,,58.847561,-134.14037,7/1/2015,52.96,AK,Alaska
Taku Glacier,Exists,521.396,,58.847561,-134.14037,7/1/2015,52.96,WI,Wisconsin
Talkeetna Glacier,Exists,25.4109,,62.103174,-148.500765,6/1/2010,48.27,AK,Alaska
Talum Glaciers,Exists,2.15527,,48.763046,-121.815756,8/1/2006,56.8,WA,Washington
Talus Glacier,Exists,0.269268,,46.202869,-122.211866,8/1/2006,56.8,IL,Illinois
Talus Glacier,Exists,0.269268,,46.202869,-122.211866,8/1/2006,56.8,MS,Mississippi
Talus Glacier,Exists,0.269268,,46.202869,-122.211866,8/1/2006,56.8,PA,Pennsylvania
Talus Glacier,Exists,0.269268,,46.202869,-122.211866,8/1/2006,56.8,TX,Texas
Talus Glacier,Exists,0.269268,,46.202869,-122.211866,8/1/2006,56.8,WA,Washington
Talus Glacier,Exists,0.269268,,46.202869,-122.211866,8/1/2006,56.8,MN,Minnesota
Tana Glacier,Exists,514.803,,60.773206,-142.736587,7/1/2015,52.96,AK,Alaska
Tana Lobe Bremner Glacier,Exists,102.942,,60.912957,-143.222764,7/1/2015,52.96,AK,Alaska
Tanaina Glacier,Exists,149.989,,61.007698,-152.778724,6/1/2010,48.27,AK,Alaska
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,AK,Alaska
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,AL,Alabama
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,NC,North Carolina
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,NM,New Mexico
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,IL,Illinois
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,MD,Maryland
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,SC,South Carolina
Tasnuna Glacier,Exists,26.116,,60.98867,-145.464692,12/1/2014,52.53,NE,Nebraska
Tatina Glacier,Exists,10.965,,62.404575,-152.772398,4/1/2011,39.45,AK,Alaska
Taylor Glacier,Exists,12.4253,,60.566563,-148.585937,12/1/2014,52.53,CA,California
Taylor Glacier,Exists,12.4253,,60.566563,-148.585937,12/1/2014,52.53,AK,Alaska
Taylor Glacier CO,Exists,0.024512,,40.269369,-105.677532,4/1/2016,43.09,CO,Colorado
Tazlina Glacier,Exists,1.18396,,61.346187,-146.50477,12/1/2014,52.53,AK,Alaska
Tazlina Glacier,Exists,1.18396,,61.346187,-146.50477,12/1/2014,52.53,CO,Colorado
Tebenkof Glacier,Exists,20.6258,,60.670242,-148.566691,12/1/2014,52.53,CA,California
Tebenkof Glacier,Exists,20.6258,,60.670242,-148.566691,12/1/2014,52.53,AK,Alaska
Teepe Glacier,Exists,0.059131,,43.734897,-110.796767,8/1/2006,56.8,WY,Wyoming
Terror Glacier,Exists,0.728283,,48.764359,-121.28653,8/1/2006,56.8,WA,Washington
Teton Glacier,Exists,0.309074,,43.738361,-110.786955,8/1/2006,56.8,WY,Wyoming
Texas Glacier,Exists,10.4652,,56.10454,-130.167214,7/1/2015,52.96,AK,Alaska
The Dove CO,Exists,0.011817,,40.258102,-105.618036,4/1/2016,43.09,CO,Colorado
The Salamander Glacier,Exists,0.22588,,48.754358,-113.738951,8/1/2006,56.8,MT,Montana
The Triplets,Gone,0.054613,1631145600,48.464451,-121.070963,8/1/2006,56.8,WA,Washington
The Turtle,Exists,0.105246,,46.82677,-121.756934,8/1/2006,56.8,WA,Washington
The Turtle,Exists,0.105246,,46.82677,-121.756934,8/1/2006,56.8,IA,Iowa
Thiel Glacier,Exists,26.0936,,58.686919,-134.715436,7/1/2015,52.96,AK,Alaska
Thiel Glacier,Exists,26.0936,,58.686919,-134.715436,7/1/2015,52.96,WI,Wisconsin
Thunder Glacier,Exists,0.939067,,48.773485,-121.873228,8/1/2006,56.8,WA,Washington
Thunderbird Glacier,Exists,0.13333,,48.932912,-114.041734,8/1/2006,56.8,MT,Montana
Tiger Glacier,Exists,53.7925,,60.155853,-148.463705,12/1/2014,52.53,AK,Alaska
Tigertail Glacier,Exists,5.93195,,60.247648,-148.395715,12/1/2014,52.53,AK,Alaska
Tired Pup Glacier,Exists,7.57731,,61.496855,-153.917488,6/1/2010,48.27,AK,Alaska
TlikakilaGlacierFork,Exists,104.777,,60.827364,-153.157296,7/1/2015,52.96,AK,Alaska
TlikakilaNorthFork,Exists,31.7011,,60.81899,-153.423478,7/1/2015,52.96,AK,Alaska
Toboggan Glacier,Exists,1.71506,,61.035017,-148.272352,7/1/2015,52.96,CA,California
Toboggan Glacier,Exists,1.71506,,61.035017,-148.272352,7/1/2015,52.96,AK,Alaska
Tok Glacier,Exists,4.27424,,63.13373,-144.157053,6/1/2009,48.62,AK,Alaska
Toklat1,Exists,6.42207,,63.434762,-149.658026,7/1/2015,52.96,AK,Alaska
Toklat1,Exists,6.42207,,63.434762,-149.658026,7/1/2015,52.96,KS,Kansas
Toklat3,Exists,9.49622,,63.343562,-150.114768,7/1/2015,52.96,AK,Alaska
Tokositna Glacier,Exists,204.433,,62.955051,-151.052325,7/1/2015,52.96,AK,Alaska
Tommy Glacier,Exists,0.624934,,60.988874,-147.876789,12/1/2014,52.53,CA,California
Tommy Glacier,Exists,0.624934,,60.988874,-147.876789,12/1/2014,52.53,AK,Alaska
Tongue Glacier,Exists,13.2775,,60.06353,-153.176091,7/1/2015,52.96,AK,Alaska
Tonsina Glacier,Exists,41.9344,,61.30886,-145.760261,7/1/2015,52.96,AK,Alaska
Tonsina Glacier,Exists,41.9344,,61.30886,-145.760261,7/1/2015,52.96,CO,Colorado
Topeka Glacier,Exists,7.06401,,58.922036,-137.142282,7/1/2015,52.96,AK,Alaska
Tourquise Glacier,Exists,16.6699,,60.814201,-153.61703,7/1/2015,52.96,AK,Alaska
Toutle Glacier,Exists,0.229879,,46.206373,-122.202175,8/1/2006,56.8,IL,Illinois
Toutle Glacier,Exists,0.229879,,46.206373,-122.202175,8/1/2006,56.8,MS,Mississippi
Toutle Glacier,Exists,0.229879,,46.206373,-122.202175,8/1/2006,56.8,PA,Pennsylvania
Toutle Glacier,Exists,0.229879,,46.206373,-122.202175,8/1/2006,56.8,TX,Texas
Toutle Glacier,Exists,0.229879,,46.206373,-122.202175,8/1/2006,56.8,WA,Washington
Toutle Glacier,Exists,0.229879,,46.206373,-122.202175,8/1/2006,56.8,MN,Minnesota
Toyatte Glacier,Exists,5.27878,,58.925121,-137.129483,1/1/2010,30.67,AK,Alaska
Trail Glacier,Exists,13.5779,,60.552902,-148.934341,12/1/2014,52.53,CA,California
Trail Glacier,Exists,13.5779,,60.552902,-148.934341,12/1/2014,52.53,AK,Alaska
Trident Glacier,Exists,146.768,,63.741244,-146.413705,5/1/2010,43.83,AK,Alaska
Trimble Glacier,Exists,209.775,,61.590008,-152.178862,7/1/2015,52.96,AK,Alaska
Triple Glaciers,Exists,0.198245,,43.835988,-110.786406,8/1/2006,56.8,WY,Wyoming
Triumvirate Glacier,Exists,341.521,,61.586898,-152.188198,7/1/2015,52.96,AK,Alaska
Truuli Glacier,Exists,11.8987,,59.963463,-150.436141,7/1/2015,52.96,AK,Alaska
Tsaa Glacier,Exists,178.632,,60.156953,-141.561079,7/1/2015,52.96,AK,Alaska
Tsina Glacier,Exists,23.5005,,61.299942,-145.881018,7/1/2015,52.96,AK,Alaska
Tsina Glacier,Exists,23.5005,,61.299942,-145.881018,7/1/2015,52.96,CO,Colorado
Tsirku Glacier,Exists,111.489,,59.417071,-136.654201,7/1/2015,52.96,AK,Alaska
Tulsequah Glacier,Exists,148.733,,58.907663,-133.973542,7/1/2015,52.96,AK,Alaska
Tulsequah Glacier,Exists,148.733,,58.907663,-133.973542,7/1/2015,52.96,WI,Wisconsin
Tustumena Glacier,Exists,307.536,,60.098185,-150.200877,7/1/2015,52.96,AK,Alaska
Tuxedni Glacier,Exists,92.9646,,60.153981,-153.04183,7/1/2015,52.96,AK,Alaska
Tweedsmuir Glacier,Exists,501.581,,59.831715,-138.149354,11/1/2007,55.5,AK,Alaska
Twentymile Glacier,Exists,24.3524,,60.92986,-148.670583,12/1/2014,52.53,CA,California
Twentymile Glacier,Exists,24.3524,,60.92986,-148.670583,12/1/2014,52.53,AK,Alaska
Twentyseven Mile Glacier,Exists,1.33457,,61.158033,-145.780121,7/1/2015,52.96,AK,Alaska
Twentyseven Mile Glacier,Exists,1.33457,,61.158033,-145.780121,7/1/2015,52.96,CO,Colorado
Twin Glacier,Exists,0.865719,,58.896815,-136.412427,1/1/2010,30.67,AK,Alaska
Twins Glacier,Gone,0.490775,1631145600,43.154246,-109.657038,8/1/2006,56.8,WY,Wyoming
Twins Glacier,Gone,0.490775,1631145600,43.154246,-109.657038,8/1/2006,56.8,AZ,Arizona
Two Ocean Glacier,Exists,0.431399,,48.838598,-114.01527,8/1/2006,56.8,MT,Montana
Tyeen Glacier,Exists,5.1095,,58.863593,-137.164302,7/1/2015,52.96,AK,Alaska
Tyndall Glacier,Exists,0.055353,,40.304345,-105.688834,4/1/2016,43.09,CO,Colorado
Ultramarine Glacier,Exists,18.0424,,60.375362,-148.347747,12/1/2014,52.53,AK,Alaska
Umbrella Glacier,Exists,16.0518,,59.99921,-153.113739,7/1/2015,52.96,AK,Alaska
Unnamed_1,Exists,13.5533,,61.078098,-148.734011,7/1/2015,52.96,CA,California
Unnamed_1,Exists,13.5533,,61.078098,-148.734011,7/1/2015,52.96,AK,Alaska
Unnamed_2,Exists,10.5437,,60.989172,-148.688671,12/1/2014,52.53,CA,California
Unnamed_2,Exists,10.5437,,60.989172,-148.688671,12/1/2014,52.53,AK,Alaska
Unnamed_23,Exists,49.3992,,60.49831,-148.958038,12/1/2014,52.53,AK,Alaska
Unnamed_23,Exists,49.3992,,60.49831,-148.958038,12/1/2014,52.53,NE,Nebraska
Unnamed_27,Exists,18.4129,,60.436263,-148.817638,12/1/2014,52.53,CA,California
Unnamed_27,Exists,18.4129,,60.436263,-148.817638,12/1/2014,52.53,AK,Alaska
Unnamed_30,Exists,13.923,,60.495041,-148.7635,12/1/2014,52.53,CA,California
Unnamed_30,Exists,13.923,,60.495041,-148.7635,12/1/2014,52.53,AK,Alaska
Unnamed_33,Exists,11.9357,,60.552706,-148.690669,12/1/2014,52.53,CA,California
Unnamed_33,Exists,11.9357,,60.552706,-148.690669,12/1/2014,52.53,AK,Alaska
Unnamed_40,Exists,18.9617,,60.284327,-148.872306,12/1/2014,52.53,AK,Alaska
Unnamed_40,Exists,18.9617,,60.284327,-148.872306,12/1/2014,52.53,NE,Nebraska
Unnamed_41,Exists,20.384,,60.358302,-148.764638,12/1/2014,52.53,CA,California
Unnamed_41,Exists,20.384,,60.358302,-148.764638,12/1/2014,52.53,AK,Alaska
Unnamed_43,Exists,11.6798,,60.373274,-148.718653,12/1/2014,52.53,CA,California
Unnamed_43,Exists,11.6798,,60.373274,-148.718653,12/1/2014,52.53,AK,Alaska
Upper Curtis Glacier,Exists,0.314954,,48.830249,-121.616202,8/1/2006,56.8,WA,Washington
Upper Fremont Glacier,Exists,1.59016,,43.132624,-109.623781,8/1/2006,56.8,WY,Wyoming
Upper Fremont Glacier,Exists,1.59016,,43.132624,-109.623781,8/1/2006,56.8,AZ,Arizona
Valdez Glacier,Exists,151.903,,61.366584,-146.300888,6/1/2010,48.27,AK,Alaska
Valdez Glacier,Exists,151.903,,61.366584,-146.300888,6/1/2010,48.27,CO,Colorado
Van Cleve Glacier,Exists,40.0665,,60.695309,-144.244764,4/1/2007,40.49,AK,Alaska
Van Trump Glacier,Exists,0.323787,,46.817379,-121.756457,8/1/2006,56.8,WA,Washington
Van Trump Glacier,Exists,0.323787,,46.817379,-121.756457,8/1/2006,56.8,IA,Iowa
Vassar Glacier,Exists,8.65049,,61.214221,-147.868711,12/1/2014,52.53,AK,Alaska
Vern Ritchie Glacier,Exists,378.558,,59.899017,-138.64962,7/1/2015,52.96,AK,Alaska
Vesper Glacier,Exists,0.244356,,48.016458,-121.516246,8/1/2006,56.8,WA,Washington
Villard Glacier,Exists,1.03056,,59.291827,-135.240388,7/1/2015,52.96,AK,Alaska
Vista Glacier,Exists,1.22099,,48.132187,-121.125266,8/1/2006,56.8,WA,Washington
Vulture Glacier,Exists,0.360351,,48.824591,-114.020847,8/1/2006,56.8,MT,Montana
Vulture Glacier MT,Exists,0.032846,,48.826866,-114.022443,8/1/2006,56.8,MT,Montana
Waldo Glacier,Exists,0.363726,,44.665517,-121.796465,8/1/2006,56.8,OR,Oregon
Washakie Glacier,Exists,0.132745,,42.810924,-109.24656,8/1/2006,56.8,WY,Wyoming
Watkins Glacier,Exists,0.046848,,41.398336,-122.177951,8/1/2006,56.8,CA,California
Watson Glacier,Exists,103.495,,60.206297,-142.087199,2/1/2006,36.88,AK,Alaska
Watson Glacier WA,Exists,0.268607,,48.656074,-121.573573,8/1/2006,56.8,TX,Texas
Watson Glacier WA,Exists,0.268607,,48.656074,-121.573573,8/1/2006,56.8,IN,Indiana
Watson Glacier WA,Exists,0.268607,,48.656074,-121.573573,8/1/2006,56.8,AR,Arkansas
Watson Glacier WA,Exists,0.268607,,48.656074,-121.573573,8/1/2006,56.8,KY,Kentucky
Watson Glacier WA,Exists,0.268607,,48.656074,-121.573573,8/1/2006,56.8,WA,Washington
Weasel Collar Glacier,Exists,0.557756,,48.900894,-114.066235,8/1/2006,56.8,MT,Montana
Wedge Glacier,Exists,1.0107,,60.959523,-148.378631,6/1/2010,48.27,CA,California
Wedge Glacier,Exists,1.0107,,60.959523,-148.378631,6/1/2010,48.27,AK,Alaska
Wellesley Glacier,Exists,13.2576,,61.18633,-147.914074,12/1/2014,52.53,AK,Alaska
Wernicke Glacier,Exists,105.487,,60.802183,-144.223268,4/1/2007,40.49,AK,Alaska
West Fork Glacier,Exists,40.009,,61.721609,-142.871553,7/1/2015,52.96,AK,Alaska
West Gulkana Glacier,Exists,2.15999,,63.295435,-145.520812,7/1/2015,52.96,AK,Alaska
West Lynch,Gone,0.133329,1441756800,47.574736,-121.188633,8/1/2006,56.8,WA,Washington
West Nooksack Glacier,Exists,0.166232,,48.844299,-121.572462,8/1/2006,56.8,WA,Washington
West Nunatak Glacier,Exists,87.6204,,59.750394,-138.915651,5/1/2007,44.85,AK,Alaska
West Twin Glacier,Exists,91.0987,,58.759234,-133.972831,7/1/2015,52.96,AK,Alaska
West Twin Glacier,Exists,91.0987,,58.759234,-133.972831,7/1/2015,52.96,WI,Wisconsin
Westbrook Glacier,Exists,0.915804,,61.126436,-146.688559,7/1/2015,52.96,AK,Alaska
Whatcom Glacier,Exists,0.370739,,48.864103,-121.367974,8/1/2006,56.8,WA,Washington
White Chuck Glacier,Exists,2.82167,,48.067827,-121.127932,8/1/2006,56.8,WA,Washington
White Glacier,Exists,2.78149,,58.799588,-135.897717,1/1/2010,30.67,AK,Alaska
White River Glacier,Exists,27.8374,,60.067377,-142.097207,2/1/2006,36.88,AK,Alaska
White Salmon Glacier,Exists,2.00348,,46.179168,-121.516656,8/1/2006,56.8,WA,Washington
White Salmon-Avalanche Glacier WA,Exists,0.001595,,46.181541,-121.517612,8/1/2006,56.8,WA,Washington
Whitecrow Glacier,Exists,0.242391,,48.919109,-113.838218,8/1/2006,56.8,MT,Montana
Whiteout Glacier,Exists,45.3351,,61.192227,-148.874806,7/1/2015,52.96,AK,Alaska
Whiteout Glacier,Exists,45.3351,,61.192227,-148.874806,7/1/2015,52.96,KY,Kentucky
Whitewater Glacier,Exists,3.0169,,44.696176,-121.792384,8/1/2006,56.8,OR,Oregon
Whitman Glacier,Exists,2.21267,,46.845326,-121.705292,8/1/2006,56.8,WA,Washington
Whitman Glacier,Exists,2.21267,,46.845326,-121.705292,8/1/2006,56.8,IA,Iowa
Whitney Glacier,Exists,1.29149,,41.411029,-122.212466,8/1/2006,56.8,CA,California
Whittier Glacier,Exists,6.42804,,60.741387,-148.676187,12/1/2014,52.53,CA,California
Whittier Glacier,Exists,6.42804,,60.741387,-148.676187,12/1/2014,52.53,AK,Alaska
Willard Glacier,Exists,5.44471,,59.200335,-135.868253,1/1/2010,30.67,AK,Alaska
Williams Glacier,Exists,1.48747,,61.057541,-147.766428,12/1/2014,52.53,AK,Alaska
Willison Glacier,Exists,81.6262,,59.130377,-134.360661,7/1/2015,52.96,AK,Alaska
Willison Glacier,Exists,81.6262,,59.130377,-134.360661,7/1/2015,52.96,WI,Wisconsin
Williwakas Glacier,Exists,0.125825,,46.80792,-121.706423,8/1/2006,56.8,WA,Washington
Williwakas Glacier,Exists,0.125825,,46.80792,-121.706423,8/1/2006,56.8,IA,Iowa
Wilson Glacier,Exists,1.43205,,46.211414,-121.48212,8/1/2006,56.8,WA,Washington
Winthrop Glacier,Exists,9.19476,,46.87035,-121.732861,8/1/2006,56.8,WA,Washington
Winthrop Glacier,Exists,9.19476,,46.87035,-121.732861,8/1/2006,56.8,IA,Iowa
Wintun Glacier,Exists,1.00816,,41.40923,-122.192792,8/1/2006,56.8,CA,California
Wolf Glacier,Exists,0.525853,,45.150988,-109.902786,8/1/2006,56.8,MT,Montana
Wolverine Glacier,Exists,16.5713,,60.389003,-148.906829,12/1/2014,52.53,AK,Alaska
Wolverine Glacier,Exists,16.5713,,60.389003,-148.906829,12/1/2014,52.53,NE,Nebraska
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,AK,Alaska
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,AL,Alabama
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,NC,North Carolina
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,NM,New Mexico
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,IL,Illinois
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,MD,Maryland
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,SC,South Carolina
Woodworth Glacier,Exists,166.106,,60.87851,-145.482329,12/1/2014,52.53,NE,Nebraska
Worthington Glacier,Exists,7.32921,,61.173316,-145.783884,7/1/2015,52.96,AK,Alaska
Worthington Glacier,Exists,7.32921,,61.173316,-145.783884,7/1/2015,52.96,CO,Colorado
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,AK,Alaska
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,AL,Alabama
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,NC,North Carolina
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,NM,New Mexico
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,IL,Illinois
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,MD,Maryland
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,SC,South Carolina
Wortmanns Glacier,Exists,49.9105,,60.890887,-145.682492,7/1/2015,52.96,NE,Nebraska
Wosnesenski Glacier,Exists,31.0809,,59.517817,-150.948357,6/1/2010,48.27,AK,Alaska
Wright Glacier,Exists,139.698,,58.49669,-133.53975,7/1/2015,52.96,AK,Alaska
Wright Glacier,Exists,139.698,,58.49669,-133.53975,7/1/2015,52.96,WI,Wisconsin
Wyeth Glacier,Exists,0.775242,,48.499852,-120.947533,8/1/2006,56.8,WA,Washington
Yahtse Glacier,Exists,1019.1,,60.407505,-141.484702,7/1/2015,52.96,AK,Alaska
Yale Glacier,Exists,152.245,,61.289851,-147.368866,12/1/2014,52.53,AK,Alaska
Yalik Glacier,Exists,47.8702,,59.605433,-150.806368,6/1/2010,48.27,AK,Alaska
Yanert Glacier,Exists,83.6561,,63.617264,-147.411493,7/1/2015,52.96,AK,Alaska
Yawning Glacier,Exists,0.11454,,48.44983,-121.038972,8/1/2006,56.8,WA,Washington
Yentna Glacier,Exists,392.112,,62.901418,-151.34927,4/1/2011,39.45,AK,Alaska
Zigzag Glacier,Exists,3.11621,,45.370953,-121.70245,8/1/2006,56.8,OR,Oregon
